sample,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,GX_BIAS_LSB,GY_BIAS_LSB,GZ_BIAS_LSB,AX_BIAS_LSB,AY_BIAS_LSB,AZ_BIAS_LSB,ACC_LSB_PER_G,GYRO_LSB_PER_DPS,ACCEL_FS,GYRO_FS,DLPF_CFG
1217,-0.001389,-0.999128,-0.001017,0.053277,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1218,0.000564,-0.996809,0.000203,-0.099395,-0.021111,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1219,-0.001999,-0.999617,-0.001506,-0.053593,-0.021111,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1220,-0.003586,-0.998274,0.001058,0.007475,-0.021111,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1221,0.003006,-1.000349,-0.000163,0.007475,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1222,0.001663,-0.998640,0.001302,0.007475,0.039958,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1223,-0.000412,-1.000593,0.003133,0.007475,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1224,0.000198,-1.001203,0.002156,-0.053593,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1225,-0.000412,-0.999983,0.001302,-0.068861,-0.036378,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1226,0.000687,-0.999983,-0.002482,0.022742,-0.021111,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1227,0.002151,-1.000227,0.000814,-0.068861,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1228,-0.001389,-1.000227,0.005452,0.022742,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1229,0.000076,-1.000227,0.001424,0.022742,-0.066912,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1230,0.001175,-0.999983,-0.005290,-0.007792,-0.036378,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1231,0.002396,-0.998152,0.001180,-0.007792,-0.021111,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1232,0.000564,-0.999861,-0.000285,-0.023059,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1233,-0.001511,-1.001570,-0.003093,0.022742,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1234,-0.001877,-1.001692,-0.000285,-0.038326,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1235,-0.000778,-1.001325,0.000325,0.053277,0.055225,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1236,-0.000412,-0.999739,-0.000651,0.007475,-0.005844,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1237,0.000931,-0.998762,0.000814,-0.023059,0.039958,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1238,-0.001022,-1.001203,-0.000895,0.038010,0.039958,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1239,-0.000534,-1.002546,-0.000163,-0.007792,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1240,0.001419,-0.999739,0.001546,0.022742,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1241,0.001907,-1.001936,0.001302,-0.068861,-0.021111,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1242,-0.000534,-1.002424,0.001912,-0.023059,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1243,0.000687,-0.998884,-0.000041,0.007475,-0.036378,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1244,-0.003098,-1.000105,0.004598,0.022742,-0.036378,0.064685,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1245,0.001419,-0.998884,0.001668,-0.084128,0.039958,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1246,0.001175,-1.001692,0.003621,-0.038326,0.055225,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1247,-0.000290,-0.998274,0.001058,-0.038326,-0.005844,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1248,0.000687,-0.999617,-0.002604,-0.023059,-0.051645,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1249,-0.000900,-0.999128,-0.001140,0.007475,-0.036378,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1250,0.001175,-1.001081,0.000936,-0.053593,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1251,0.002029,-1.001203,-0.001262,-0.023059,-0.036378,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1252,-0.004074,-1.000227,-0.002116,0.007475,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1253,0.002029,-1.000349,-0.000529,0.022742,0.055225,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1254,-0.000778,-0.997908,-0.001262,0.022742,0.039958,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1255,-0.000046,-0.998762,0.001424,0.007475,0.039958,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1256,-0.000046,-1.000959,-0.000163,0.022742,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1257,-0.001755,-0.998884,0.002767,-0.038326,-0.005844,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1258,-0.003586,-0.999861,0.000203,-0.038326,-0.005844,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1259,0.002884,-0.999372,0.001058,0.022742,-0.066912,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1260,0.000076,-1.000715,-0.001994,0.007475,-0.036378,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1261,-0.000046,-1.001081,0.000447,-0.023059,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1262,-0.002487,-1.000837,-0.002116,0.068544,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1263,-0.001145,-1.000837,0.002889,-0.023059,-0.051645,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1264,-0.000168,-1.001692,0.000081,-0.053593,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1265,-0.001022,-0.999494,-0.002726,0.038010,-0.066912,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1266,-0.002243,-1.000837,0.000325,-0.007792,0.009424,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1267,0.000320,-1.000105,0.000814,0.022742,0.101027,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1268,0.001663,-0.998640,0.002523,-0.038326,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1269,0.000564,-0.999006,0.001546,-0.053593,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1270,-0.000534,-1.001448,-0.002726,-0.038326,0.039958,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1271,-0.000290,-1.000227,-0.000529,-0.023059,-0.021111,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1272,-0.001633,-0.996687,-0.001384,-0.007792,-0.021111,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1273,0.003738,-0.999494,-0.001506,0.022742,-0.021111,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1274,-0.002976,-0.999739,-0.002482,0.007475,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1275,0.001297,-1.001814,-0.000407,-0.023059,-0.036378,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1276,-0.000656,-0.999250,-0.001140,0.007475,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1277,0.000442,-0.997663,-0.003093,0.038010,-0.021111,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1278,-0.000534,-1.001570,-0.003825,-0.038326,0.009424,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1279,0.001419,-1.001203,0.000325,-0.038326,0.085760,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1280,-0.002487,-1.001936,-0.003947,0.053277,-0.021111,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1281,0.003738,-0.999006,0.002034,0.007475,-0.005844,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1282,0.000809,-0.999494,-0.000895,-0.038326,-0.066912,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1283,0.006180,-1.002180,-0.001628,-0.023059,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1284,-0.001267,-1.002180,-0.000529,0.022742,-0.036378,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1285,-0.000778,-1.002790,0.001912,-0.053593,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1286,-0.002365,-0.999128,0.003865,0.007475,0.055225,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1287,0.000687,-1.000227,0.001912,-0.007792,0.009424,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1288,-0.000900,-0.998030,0.000447,-0.023059,-0.066912,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1289,0.000198,-0.998518,0.003743,-0.038326,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1290,0.002273,-0.998396,-0.000773,0.007475,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1291,-0.000656,-1.002302,0.003987,-0.007792,-0.036378,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1292,-0.000168,-0.998884,0.001668,-0.023059,-0.082179,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1293,-0.002731,-0.997663,0.001790,0.068544,0.055225,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1294,-0.002243,-1.000227,0.001180,0.083811,0.070492,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1295,-0.001999,-0.999739,-0.002482,0.068544,0.055225,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1296,-0.002976,-1.000227,-0.000895,-0.023059,0.024691,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1297,0.000564,-0.996809,0.002278,-0.053593,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1298,-0.002854,-1.001325,-0.002238,-0.053593,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1299,-0.000290,-1.002790,-0.002360,-0.023059,0.024691,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1300,0.002640,-1.000959,-0.000895,-0.023059,-0.036378,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1301,0.003128,-0.998396,-0.005290,0.007475,-0.036378,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1302,-0.001389,-1.000959,-0.000163,0.007475,0.024691,0.079952,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1303,0.003250,-1.001814,0.000691,0.007475,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1304,-0.002121,-0.999372,0.000203,-0.038326,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1305,-0.003586,-1.001325,0.002400,-0.023059,0.009424,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1306,0.000320,-1.001692,-0.000529,-0.023059,-0.005844,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1307,-0.000046,-0.999128,-0.001262,0.022742,-0.021111,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1308,-0.000656,-1.000593,-0.000895,-0.007792,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1309,0.001297,-1.000349,-0.000041,0.022742,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1310,0.000442,-1.000715,-0.003093,0.007475,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1311,0.000931,-0.998640,-0.000529,-0.007792,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1312,-0.001633,-1.001936,0.000569,-0.023059,-0.036378,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1313,-0.000778,-0.999739,-0.003581,0.022742,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1314,0.000442,-0.998884,0.000814,0.022742,0.055225,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1315,-0.000778,-0.999861,-0.000895,-0.007792,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1316,0.000198,-1.002180,0.002278,0.022742,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1317,0.000442,-1.001814,0.000325,0.038010,0.024691,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1318,-0.001022,-1.001325,0.003011,-0.023059,0.009424,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1319,0.000320,-0.997785,0.002156,-0.007792,0.024691,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1320,-0.001511,-1.001814,-0.000895,-0.068861,0.101027,0.064685,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1321,-0.001633,-1.001448,-0.000041,0.007475,-0.036378,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1322,-0.001511,-1.002180,0.001424,-0.023059,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1323,0.002151,-0.999861,-0.000773,-0.007792,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1324,-0.001511,-0.999006,0.000569,-0.038326,-0.051645,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1325,-0.001999,-1.002790,-0.000285,-0.007792,0.055225,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1326,-0.000778,-0.999983,-0.000163,-0.007792,-0.036378,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1327,0.000442,-0.998884,-0.002849,-0.038326,-0.036378,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1328,0.002029,-1.000227,0.002278,0.022742,0.024691,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1329,0.000687,-1.000227,0.000814,-0.023059,-0.066912,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1330,-0.001022,-0.999983,0.002400,0.038010,0.039958,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1331,0.000687,-1.000471,-0.000041,-0.023059,0.085760,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1332,0.000931,-1.002424,-0.000163,-0.023059,-0.036378,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1333,0.002518,-0.997663,-0.001262,0.022742,-0.021111,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1334,-0.000656,-1.000227,-0.000285,0.068544,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1335,0.000687,-1.000105,-0.001140,-0.007792,0.009424,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1336,-0.001389,-0.998274,-0.001262,-0.023059,0.009424,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1337,-0.001267,-0.999250,-0.003581,-0.023059,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1338,-0.001022,-1.000715,-0.000773,-0.023059,0.009424,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1339,0.000320,-0.998640,-0.002849,0.007475,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1340,-0.000778,-0.999617,0.001180,-0.023059,-0.036378,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1341,-0.000778,-1.001448,-0.003215,0.022742,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1342,-0.002365,-0.999983,-0.001506,0.007475,0.009424,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1343,0.000809,-0.999372,0.003255,0.022742,0.055225,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1344,-0.000290,-1.001692,-0.000773,0.007475,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1345,0.001907,-0.999983,0.001790,0.038010,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1346,0.000076,-0.999861,-0.002604,-0.023059,0.085760,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1347,-0.001022,-1.001448,-0.000041,-0.038326,0.024691,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1348,-0.002365,-0.999128,-0.002360,-0.068861,0.009424,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1349,0.000076,-0.999494,-0.000651,-0.053593,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1350,-0.000046,-0.998396,-0.003947,-0.023059,-0.051645,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1351,0.001175,-0.999372,0.001180,0.007475,-0.005844,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1352,-0.000656,-1.000959,-0.000041,0.022742,0.070492,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1353,-0.001145,-0.999250,-0.002238,-0.023059,0.009424,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1354,-0.003342,-1.000349,-0.000773,-0.053593,0.009424,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1355,-0.000778,-0.999128,-0.001750,-0.053593,0.039958,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1356,0.001053,-0.999494,-0.004313,0.007475,0.055225,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1357,0.002762,-0.997908,0.005818,-0.038326,0.039958,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1358,0.000442,-1.000593,0.002156,-0.007792,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1359,-0.001267,-0.997785,-0.002482,0.022742,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1360,0.001663,-1.001448,-0.001262,-0.023059,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1361,-0.001755,-0.999617,0.001912,0.022742,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1362,-0.002121,-0.999006,0.000447,-0.023059,-0.036378,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1363,-0.001389,-0.997175,0.000569,-0.023059,0.009424,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1364,0.001785,-0.997785,0.000936,0.053277,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1365,0.000198,-1.000227,-0.001872,-0.007792,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1366,0.001785,-0.999617,-0.001506,-0.023059,-0.036378,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1367,0.000564,-1.000349,-0.000163,0.007475,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1368,0.002151,-1.001448,0.002889,-0.007792,-0.051645,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1369,0.000198,-0.998762,0.002523,0.053277,-0.036378,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1370,-0.001389,-1.001448,-0.001140,-0.007792,0.039958,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1371,0.001785,-0.999983,0.001912,0.038010,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1372,0.002884,-0.999983,-0.004435,-0.038326,0.039958,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
1373,-0.001022,-1.002302,-0.001628,0.007475,0.039958,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
